step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
71,2823.0,[-0.325],1,0.9299999999999999,-0.3571428571428571,0.5728571428571428,[-0.225],0,0.42,-0.1547619047619047,0.2652380952380953,[-0.175],0,0.27999999999999997,-0.08333333333333327,0.1966666666666667,[-0.1],1,0.51,-0.04761904761904755,0.46238095238095245,[-0.175],1,0.6499999999999999,-0.11904761904761899,0.530952380952381
72,2820.0,[-0.35],1,0.9299999999999999,-0.3928571428571428,0.5371428571428571,[-0.15],1,0.72,-0.1904761904761904,0.5295238095238095,[-0.075],0,0.21,-0.08333333333333327,0.1266666666666667,[-0.025],0,0.21,-0.08333333333333327,0.1266666666666667,[-0.1],1,0.6499999999999999,-0.1547619047619047,0.4952380952380952
73,2818.0,[-0.4],1,0.9299999999999999,-0.3928571428571428,0.5371428571428571,[-0.2],0,0.35,-0.1547619047619047,0.19523809523809527,[-0.075],0,0.21,-0.08333333333333329,0.1266666666666667,[-0.075],1,0.21,-0.08333333333333329,0.1266666666666667,[-0.15],1,0.72,-0.1904761904761904,0.5295238095238095
74,2813.0,[-0.4],1,0.9299999999999999,-0.3214285714285714,0.6085714285714285,[-0.15],1,0.6499999999999999,-0.08333333333333326,0.5666666666666667,[-0.075],1,0.58,-0.047619047619047554,0.5323809523809524,[-0.075],1,0.58,-0.047619047619047554,0.5323809523809524,[-0.2],1,0.72,-0.11904761904761897,0.600952380952381
75,2810.0,[-0.3],1,0.9299999999999999,-0.28571428571428564,0.6442857142857144,[-0.05],1,0.72,-0.08333333333333326,0.6366666666666667,[-0.025],1,0.58,-0.011904761904761842,0.5680952380952381,[-0.025],0,0.27999999999999997,-0.011904761904761842,0.2680952380952381,[-0.1],0,0.42,-0.08333333333333326,0.3366666666666667
76,2807.0,[-0.25],1,1.0,-0.3214285714285714,0.6785714285714286,[-0.05],1,0.72,-0.03571428571428568,0.6842857142857143,[0.025],1,0.58,0.03571428571428575,0.6157142857142857,[0.025],0,0.21,0.07142857142857148,0.2814285714285715,[-0.05],0,0.42,-0.03571428571428567,0.38428571428571434
77,2806.0,[-0.3],0,0.63,-0.3214285714285714,0.3085714285714286,[-0.025],0,0.35,-0.08333333333333329,0.2666666666666667,[0.05],1,0.6499999999999999,-0.08333333333333329,0.5666666666666667,[0.1],0,0.21,-0.011904761904761842,0.19809523809523816,[-0.025],1,0.42,-0.11904761904761899,0.30095238095238097
78,2803.0,[-0.325],1,0.9299999999999999,-0.28571428571428564,0.6442857142857144,[-0.075],0,0.35,-0.04761904761904755,0.3023809523809524,[-0.075],1,0.72,-0.08333333333333326,0.6366666666666667,[-6.9388939e-18],1,0.58,-0.011904761904761842,0.5680952380952381,[-0.125],0,0.35,-0.047619047619047554,0.3023809523809524
79,2801.0,[-0.275],0,0.5599999999999999,-0.24999999999999994,0.31,[-0.025],1,0.6499999999999999,-0.09523809523809512,0.5547619047619048,[-0.075],0,0.42,-0.13095238095238082,0.28904761904761916,[-1.38777878e-17],1,0.6499999999999999,-0.09523809523809512,0.5547619047619048,[-0.025],0,0.35,-0.09523809523809512,0.25476190476190486
80,2798.0,[-0.25],1,0.8599999999999999,-0.28571428571428564,0.5742857142857143,[-0.1],0,0.35,-0.13095238095238085,0.21904761904761913,[-0.15],1,0.72,-0.16666666666666655,0.5533333333333335,[-0.1],0,0.27999999999999997,-0.09523809523809512,0.18476190476190485,[-0.1],1,0.6499999999999999,-0.13095238095238085,0.5190476190476191
81,2795.0,[-0.275],0,0.48999999999999994,-0.24999999999999994,0.24,[-0.125],0,0.35,-0.17857142857142855,0.17142857142857143,[-0.175],1,0.7899999999999999,-0.24999999999999994,0.54,[-0.1],1,0.58,-0.14285714285714282,0.43714285714285717,[-0.125],1,0.6499999999999999,-0.17857142857142855,0.47142857142857136
82,2794.0,[-0.25],0,0.42,-0.2857142857142857,0.13428571428571429,[-0.175],1,0.6499999999999999,-0.24999999999999994,0.39999999999999997,[-0.25],0,0.48999999999999994,-0.3214285714285714,0.16857142857142854,[-0.15],0,0.27999999999999997,-0.21428571428571425,0.06571428571428573,[-0.175],1,0.27999999999999997,-0.21428571428571425,0.06571428571428573
83,2792.0,[-0.275],0,0.35,-0.20238095238095227,0.1476190476190477,[-0.225],0,0.35,-0.20238095238095227,0.1476190476190477,[-0.3],1,0.8599999999999999,-0.3571428571428571,0.5028571428571428,[-0.2],1,0.6499999999999999,-0.20238095238095227,0.44761904761904764,[-0.2],0,0.21,-0.13095238095238082,0.07904761904761917
84,2790.0,[-0.225],1,0.6499999999999999,-0.3571428571428571,0.2928571428571428,[-0.225],0,0.27999999999999997,-0.3214285714285714,-0.041428571428571426,[-0.375],0,0.48999999999999994,-0.4285714285714285,0.061428571428571443,[-0.225],1,0.6499999999999999,-0.3571428571428571,0.2928571428571428,[-0.15],0,0.13999999999999999,-0.24999999999999994,-0.10999999999999996
85,2788.0,[-0.35],1,0.6499999999999999,-0.3928571428571428,0.2571428571428571,[-0.325],0,0.21,-0.3214285714285714,-0.1114285714285714,[-0.425],1,0.7899999999999999,-0.4642857142857142,0.32571428571428573,[-0.35],0,0.35,-0.3928571428571428,-0.042857142857142816,[-0.25],0,0.13999999999999999,-0.28571428571428564,-0.14571428571428566
86,2784.0,[-0.4],1,0.6499999999999999,-0.3571428571428571,0.2928571428571428,[-0.325],0,0.13999999999999999,-0.24999999999999997,-0.10999999999999999,[-0.475],1,0.7899999999999999,-0.42857142857142855,0.3614285714285714,[-0.4],1,0.72,-0.39285714285714285,0.3271428571428571,[-0.3],1,0.51,-0.2857142857142857,0.2242857142857143
87,2782.0,[-0.35],1,0.35,-0.3214285714285714,0.02857142857142858,[-0.25],0,0.13999999999999999,-0.21428571428571425,-0.07428571428571426,[-0.425],1,0.7899999999999999,-0.3928571428571428,0.39714285714285713,[-0.4],1,0.42,-0.3571428571428571,0.06285714285714289,[-0.275],1,0.58,-0.2857142857142857,0.29428571428571426
88,2780.0,[-0.3],0,0.27999999999999997,-0.3214285714285714,-0.041428571428571426,[-0.2],1,0.51,-0.28571428571428564,0.22428571428571437,[-0.375],0,0.42,-0.3928571428571428,0.02714285714285719,[-0.35],1,0.72,-0.3928571428571428,0.3271428571428572,[-0.275],0,0.27999999999999997,-0.3214285714285714,-0.041428571428571426
89,2777.0,[-0.3],1,0.6499999999999999,-0.3214285714285714,0.3285714285714285,[-0.25],1,0.51,-0.24999999999999994,0.26000000000000006,[-0.375],0,0.42,-0.3571428571428571,0.06285714285714289,[-0.375],1,0.72,-0.3571428571428571,0.3628571428571429,[-0.3],0,0.27999999999999997,-0.28571428571428564,-0.005714285714285672
90,2774.0,[-0.3],0,0.27999999999999997,-0.2857142857142857,-0.005714285714285727,[-0.225],1,0.21,-0.24999999999999994,-0.03999999999999995,[-0.35],1,0.72,-0.3571428571428571,0.3628571428571429,[-0.35],1,0.7899999999999999,-0.3928571428571428,0.39714285714285713,[-0.275],1,0.58,-0.2857142857142857,0.29428571428571426
91,2771.0,[-0.275],1,0.6499999999999999,-0.3214285714285714,0.3285714285714285,[-0.225],1,0.58,-0.2857142857142857,0.29428571428571426,[-0.35],1,0.72,-0.3571428571428571,0.3628571428571429,[-0.375],0,0.42,-0.3571428571428571,0.06285714285714289,[-0.275],0,0.21,-0.24999999999999994,-0.03999999999999995
92,2768.0,[-0.3],0,0.35,-0.24999999999999997,0.1,[-0.275],0,0.21,-0.17857142857142855,0.031428571428571445,[-0.35],1,0.7899999999999999,-0.3214285714285714,0.4685714285714285,[-0.35],1,0.7899999999999999,-0.3214285714285714,0.4685714285714285,[-0.225],1,0.58,-0.21428571428571425,0.3657142857142857
93,2766.0,[-0.25],0,0.35,-0.24999999999999994,0.10000000000000003,[-0.175],0,0.21,-0.17857142857142855,0.031428571428571445,[-0.325],1,0.7899999999999999,-0.32142857142857134,0.4685714285714286,[-0.325],0,0.42,-0.28571428571428564,0.13428571428571434,[-0.225],1,0.6499999999999999,-0.24999999999999994,0.39999999999999997
94,2765.0,[-0.25],0,0.27999999999999997,-0.20238095238095227,0.0776190476190477,[-0.175],0,0.21,-0.16666666666666655,0.043333333333333446,[-0.325],1,0.8599999999999999,-0.3928571428571428,0.4671428571428571,[-0.3],0,0.35,-0.23809523809523797,0.111904761904762,[-0.25],0,0.35,-0.23809523809523797,0.111904761904762
95,2764.0,[-0.225],1,0.58,-0.28571428571428564,0.2942857142857143,[-0.175],0,0.21,-0.24999999999999994,-0.03999999999999995,[-0.4],1,0.48999999999999994,-0.3928571428571428,0.09714285714285714,[-0.25],0,0.35,-0.3214285714285714,0.02857142857142858,[-0.25],0,0.35,-0.3214285714285714,0.02857142857142858
96,2759.0,[-0.3],1,0.58,-0.24999999999999994,0.33,[-0.25],1,0.58,-0.24999999999999994,0.33,[-0.4],1,0.7899999999999999,-0.35714285714285704,0.4328571428571429,[-0.325],1,0.6499999999999999,-0.28571428571428564,0.36428571428571427,[-0.325],1,0.6499999999999999,-0.28571428571428564,0.36428571428571427
97,2755.0,[-0.25],1,0.6499999999999999,-0.21428571428571425,0.43571428571428567,[-0.25],1,0.6499999999999999,-0.21428571428571425,0.43571428571428567,[-0.35],1,0.7899999999999999,-0.28571428571428564,0.5042857142857142,[-0.275],1,0.72,-0.24999999999999994,0.47000000000000003,[-0.275],0,0.27999999999999997,-0.17857142857142852,0.10142857142857145
98,2750.0,[-0.2],1,0.72,-0.09523809523809512,0.6247619047619049,[-0.2],1,0.6499999999999999,-0.05952380952380942,0.5904761904761905,[-0.275],1,0.8599999999999999,-0.21428571428571425,0.6457142857142857,[-0.25],1,0.72,-0.09523809523809514,0.6247619047619049,[-0.175],1,0.6499999999999999,-0.05952380952380943,0.5904761904761905
99,2749.0,[-0.1],0,0.35,-0.13095238095238085,0.21904761904761913,[-0.05],0,0.27999999999999997,-0.09523809523809512,0.18476190476190485,[-0.2],0,0.5599999999999999,-0.28571428571428564,0.2742857142857143,[-0.1],0,0.35,-0.13095238095238085,0.21904761904761913,[-0.05],1,0.72,-0.16666666666666657,0.5533333333333335
100,2745.0,[-0.125],0,0.35,-0.09523809523809512,0.25476190476190486,[-0.1],1,0.6499999999999999,-0.09523809523809512,0.5547619047619048,[-0.275],1,0.8599999999999999,-0.24999999999999994,0.6099999999999999,[-0.125],1,0.6499999999999999,-0.09523809523809512,0.5547619047619048,[-0.175],1,0.72,-0.13095238095238082,0.5890476190476192
101,2743.0,[-0.1],1,0.6499999999999999,-0.17857142857142855,0.47142857142857136,[-0.1],0,0.27999999999999997,-0.14285714285714282,0.13714285714285715,[-0.25],1,0.48999999999999994,-0.24999999999999994,0.24,[-0.1],0,0.35,-0.17857142857142855,0.17142857142857143,[-0.15],1,0.7899999999999999,-0.24999999999999994,0.54
102,2740.0,[-0.175],1,0.72,-0.21428571428571425,0.5057142857142858,[-0.15],1,0.6499999999999999,-0.17857142857142852,0.4714285714285714,[-0.25],1,0.7899999999999999,-0.24999999999999994,0.54,[-0.175],0,0.27999999999999997,-0.14285714285714282,0.13714285714285715,[-0.25],0,0.42,-0.21428571428571425,0.20571428571428574
103,2738.0,[-0.2],0,0.42,-0.21428571428571425,0.20571428571428574,[-0.15],0,0.35,-0.17857142857142852,0.17142857142857146,[-0.225],1,0.7899999999999999,-0.24999999999999994,0.54,[-0.125],0,0.27999999999999997,-0.14285714285714282,0.13714285714285715,[-0.2],1,0.72,-0.21428571428571425,0.5057142857142858
104,2734.0,[-0.2],1,0.7899999999999999,-0.14285714285714282,0.6471428571428571,[-0.15],1,0.72,-0.10714285714285712,0.6128571428571429,[-0.225],1,0.7899999999999999,-0.14285714285714282,0.6471428571428571,[-0.125],1,0.6499999999999999,-0.07142857142857141,0.5785714285714285,[-0.2],0,0.42,-0.10714285714285712,0.31285714285714283
105,2733.0,[-0.125],0,0.42,-0.05952380952380942,0.36047619047619056,[-0.1],1,0.42,-0.05952380952380942,0.36047619047619056,[-0.125],1,0.8599999999999999,-0.17857142857142852,0.6814285714285714,[-0.05],0,0.35,-0.023809523809523718,0.32619047619047625,[-0.1],0,0.42,-0.05952380952380942,0.36047619047619056
106,2730.0,[-0.05],1,0.72,-0.13095238095238085,0.5890476190476192,[-0.05],1,0.35,-0.09523809523809514,0.25476190476190486,[-0.15],1,0.8599999999999999,-0.24999999999999994,0.6099999999999999,[-6.9388939e-18],0,0.27999999999999997,-0.05952380952380943,0.22047619047619055,[-0.05],1,0.72,-0.13095238095238085,0.5890476190476192
107,2725.0,[-0.125],1,0.72,-0.09523809523809514,0.6247619047619049,[-0.075],1,0.6499999999999999,-0.05952380952380943,0.5904761904761905,[-0.225],1,0.8599999999999999,-0.21428571428571425,0.6457142857142857,[-0.05],1,0.58,-0.023809523809523725,0.5561904761904762,[-0.125],1,0.7899999999999999,-0.13095238095238085,0.6590476190476191
108,2724.0,[-0.1],1,0.35,-0.24999999999999997,0.1,[-0.05],0,0.27999999999999997,-0.21428571428571425,0.06571428571428573,[-0.2],1,0.48999999999999994,-0.3214285714285714,0.16857142857142854,[-0.025],1,0.21,-0.17857142857142855,0.031428571428571445,[-0.125],1,0.7899999999999999,-0.3214285714285714,0.4685714285714285
109,2721.0,[-0.25],0,0.35,-0.17857142857142855,0.17142857142857143,[-0.225],1,0.6499999999999999,-0.17857142857142855,0.47142857142857136,[-0.325],0,0.48999999999999994,-0.24999999999999994,0.24,[-0.175],1,0.58,-0.14285714285714282,0.43714285714285717,[-0.325],1,0.7899999999999999,-0.24999999999999994,0.54
110,2717.0,[-0.175],1,0.72,-0.21428571428571425,0.5057142857142858,[-0.175],1,0.6499999999999999,-0.17857142857142852,0.4714285714285714,[-0.25],1,0.7899999999999999,-0.24999999999999994,0.54,[-0.15],1,0.58,-0.14285714285714282,0.43714285714285717,[-0.25],0,0.42,-0.21428571428571425,0.20571428571428574
111,2715.0,[-0.2],0,0.35,-0.13095238095238085,0.21904761904761913,[-0.15],1,0.35,-0.13095238095238085,0.21904761904761913,[-0.225],1,0.8599999999999999,-0.28571428571428564,0.5742857142857143,[-0.125],0,0.27999999999999997,-0.09523809523809512,0.18476190476190485,[-0.2],1,0.72,-0.16666666666666655,0.5533333333333335
112,2711.0,[-0.125],1,0.6499999999999999,-0.09523809523809514,0.5547619047619048,[-0.125],1,0.6499999999999999,-0.09523809523809514,0.5547619047619048,[-0.275],1,0.8599999999999999,-0.24999999999999994,0.6099999999999999,[-0.1],0,0.27999999999999997,-0.05952380952380942,0.22047619047619055,[-0.175],1,0.7899999999999999,-0.16666666666666655,0.6233333333333334
113,2707.0,[-0.1],1,0.72,-0.10714285714285712,0.6128571428571429,[-0.1],1,0.72,-0.10714285714285712,0.6128571428571429,[-0.25],0,0.48999999999999994,-0.14285714285714282,0.3471428571428571,[-0.075],1,0.6499999999999999,-0.07142857142857141,0.5785714285714285,[-0.175],1,0.7899999999999999,-0.14285714285714282,0.6471428571428571
114,2704.0,[-0.1],1,0.72,-0.09523809523809515,0.6247619047619049,[-0.1],0,0.35,-0.05952380952380942,0.29047619047619055,[-0.125],0,0.42,-0.09523809523809515,0.3247619047619048,[-0.05],1,0.6499999999999999,-0.05952380952380942,0.5904761904761905,[-0.125],1,0.8599999999999999,-0.21428571428571425,0.6457142857142857
115,2701.0,[-0.1],0,0.42,0.023809523809523864,0.4438095238095239,[-0.05],1,0.72,0.023809523809523864,0.7438095238095238,[-0.1],0,0.35,0.05952380952380956,0.4095238095238095,[-0.05],1,0.72,0.023809523809523864,0.7438095238095238,[-0.2],1,0.9299999999999999,-0.17857142857142852,0.7514285714285714
116,2698.0,[0.05],0,0.35,0.05952380952380956,0.4095238095238095,[0.05],0,0.42,0.023809523809523864,0.4438095238095239,[0.1],1,0.6499999999999999,0.05952380952380956,0.7095238095238094,[0.05],1,0.7899999999999999,-0.011904761904761862,0.7780952380952381,[-0.15],1,0.9299999999999999,-0.17857142857142855,0.7514285714285713
117,2695.0,[0.075],0,0.27999999999999997,-0.023809523809523725,0.25619047619047625,[0.025],1,0.72,-0.09523809523809515,0.6247619047619049,[0.075],1,0.6499999999999999,-0.05952380952380942,0.5904761904761905,[0.],1,0.7899999999999999,-0.13095238095238085,0.6590476190476191,[-0.175],0,0.5599999999999999,-0.21428571428571425,0.3457142857142857
118,2693.0,[-0.025],0,0.27999999999999997,0.05952380952380967,0.33952380952380967,[-0.1],1,0.42,-0.011904761904761751,0.40809523809523823,[-0.05],0,0.35,0.023809523809523975,0.3738095238095239,[-0.125],1,0.8599999999999999,-0.13095238095238085,0.729047619047619,[-0.2],1,0.8599999999999999,-0.13095238095238085,0.729047619047619
119,2692.0,[0.05],0,0.27999999999999997,-0.05952380952380942,0.22047619047619055,[-0.025],0,0.35,-0.09523809523809515,0.25476190476190486,[0.025],0,0.35,-0.09523809523809515,0.25476190476190486,[-0.125],0,0.48999999999999994,-0.16666666666666655,0.32333333333333336,[-0.125],1,0.8599999999999999,-0.24999999999999994,0.6099999999999999
120,2691.0,[-0.075],0,0.21,-0.13095238095238085,0.07904761904761914,[-0.1],0,0.27999999999999997,-0.16666666666666657,0.1133333333333334,[-0.1],0,0.27999999999999997,-0.16666666666666657,0.1133333333333334,[-0.175],1,0.7899999999999999,-0.2738095238095237,0.5161904761904762,[-0.25],0,0.5599999999999999,-0.3571428571428571,0.20285714285714285
121,2689.0,[-0.125],1,0.58,-0.21428571428571425,0.3657142857142857,[-0.175],1,0.6499999999999999,-0.24999999999999997,0.3999999999999999,[-0.175],0,0.21,-0.17857142857142855,0.031428571428571445,[-0.275],0,0.48999999999999994,-0.3214285714285714,0.16857142857142854,[-0.35],0,0.48999999999999994,-0.3214285714285714,0.16857142857142854
122,2686.0,[-0.225],1,0.58,-0.20238095238095227,0.3776190476190477,[-0.25],0,0.27999999999999997,-0.20238095238095227,0.0776190476190477,[-0.175],1,0.51,-0.16666666666666655,0.3433333333333335,[-0.325],1,0.8599999999999999,-0.3928571428571428,0.4671428571428571,[-0.325],1,0.42,-0.2738095238095237,0.14619047619047626
123,2684.0,[-0.2],0,0.21,-0.23809523809523797,-0.02809523809523798,[-0.2],0,0.21,-0.23809523809523797,-0.02809523809523798,[-0.15],1,0.58,-0.2738095238095237,0.30619047619047624,[-0.375],1,0.8599999999999999,-0.4642857142857142,0.3957142857142857,[-0.275],0,0.35,-0.3095238095238094,0.040476190476190554
124,2681.0,[-0.25],1,0.51,-0.23809523809523797,0.27190476190476204,[-0.25],0,0.21,-0.23809523809523797,-0.02809523809523798,[-0.3],1,0.6499999999999999,-0.3095238095238094,0.3404761904761905,[-0.475],1,0.8599999999999999,-0.4642857142857142,0.3957142857142857,[-0.325],0,0.27999999999999997,-0.2738095238095237,0.006190476190476246
125,2678.0,[-0.25],1,0.58,-0.2738095238095237,0.30619047619047624,[-0.25],1,0.51,-0.238095238095238,0.271904761904762,[-0.325],0,0.35,-0.3095238095238094,0.040476190476190554,[-0.475],1,0.8599999999999999,-0.46428571428571425,0.39571428571428563,[-0.3],0,0.21,-0.238095238095238,-0.028095238095238007
126,2675.0,[-0.3],1,0.6499999999999999,-0.3095238095238094,0.3404761904761905,[-0.25],0,0.21,-0.238095238095238,-0.028095238095238007,[-0.325],0,0.27999999999999997,-0.2738095238095237,0.006190476190476246,[-0.475],1,0.8599999999999999,-0.46428571428571425,0.39571428571428563,[-0.25],1,0.51,-0.238095238095238,0.271904761904762
127,2673.0,[-0.325],1,0.72,-0.3809523809523808,0.33904761904761915,[-0.25],0,0.13999999999999999,-0.238095238095238,-0.09809523809523801,[-0.3],0,0.21,-0.2738095238095237,-0.06380952380952373,[-0.475],1,0.8599999999999999,-0.49999999999999994,0.35999999999999993,[-0.25],0,0.21,-0.2738095238095237,-0.06380952380952373
128,2669.0,[-0.4],1,0.7899999999999999,-0.3452380952380951,0.4447619047619048,[-0.25],1,0.13999999999999999,-0.16666666666666657,-0.02666666666666659,[-0.275],1,0.58,-0.23809523809523803,0.34190476190476193,[-0.5],1,0.8599999999999999,-0.42857142857142855,0.43142857142857133,[-0.275],1,0.51,-0.2023809523809523,0.3076190476190477
129,2666.0,[-0.35],1,0.8599999999999999,-0.26190476190476186,0.598095238095238,[-0.175],1,0.13999999999999999,1.1102230246251565e-16,0.1400000000000001,[-0.25],0,0.27999999999999997,-0.07142857142857134,0.20857142857142863,[-0.425],1,0.9299999999999999,-0.3452380952380951,0.5847619047619048,[-0.2],1,0.51,-0.035714285714285615,0.4742857142857144
130,2662.0,[-0.25],1,0.9299999999999999,-0.23809523809523797,0.691904761904762,[-2.77555756e-17],1,0.51,0.07142857142857154,0.5814285714285715,[-0.075],1,0.6499999999999999,1.1102230246251565e-16,0.65,[-0.35],0,0.5599999999999999,-0.1547619047619047,0.40523809523809523,[-0.025],1,0.58,0.03571428571428582,0.6157142857142858
131,2660.0,[-0.25],1,0.9299999999999999,-0.238095238095238,0.6919047619047619,[0.075],0,0.13999999999999999,0.10714285714285726,0.24714285714285725,[-1.38777878e-17],1,0.72,-0.035714285714285615,0.6842857142857144,[-0.15],0,0.5599999999999999,-0.1547619047619047,0.40523809523809523,[0.025],0,0.27999999999999997,0.0357142857142858,0.3157142857142858
132,2657.0,[-0.225],1,0.9299999999999999,-0.2857142857142857,0.6442857142857142,[0.125],1,0.51,0.023809523809523864,0.5338095238095238,[-0.025],1,0.72,-0.08333333333333329,0.6366666666666667,[-0.125],1,0.48999999999999994,-0.11904761904761899,0.3709523809523809,[0.05],0,0.27999999999999997,-0.01190476190476187,0.2680952380952381
133,2654.0,[-0.275],1,1.0,-0.28571428571428564,0.7142857142857144,[0.05],0,0.21,0.10714285714285719,0.31714285714285717,[-0.075],1,0.72,4.163336342344337e-17,0.72,[-0.1],1,0.42,4.163336342344337e-17,0.42000000000000004,[-6.9388939e-18],1,0.6499999999999999,0.03571428571428575,0.6857142857142856
134,2651.0,[-0.275],1,1.0,-0.28571428571428564,0.7142857142857144,[0.125],1,0.58,0.07142857142857148,0.6514285714285715,[1.38777878e-17],0,0.35,0.03571428571428576,0.38571428571428573,[1.38777878e-17],0,0.35,0.03571428571428576,0.38571428571428573,[0.05],1,0.72,5.551115123125783e-17,0.72
135,2650.0,[-0.275],1,1.0,-0.3571428571428571,0.6428571428571429,[0.075],0,0.21,0.035714285714285775,0.24571428571428577,[0.05],0,0.35,-0.03571428571428568,0.3142857142857143,[0.05],0,0.27999999999999997,3.469446951953614e-17,0.28,[0.],0,0.42,-0.07142857142857138,0.3485714285714286
136,2649.0,[-0.35],0,0.63,-0.3928571428571428,0.2371428571428572,[0.05],0,0.21,-0.08333333333333329,0.1266666666666667,[-0.025],0,0.35,-0.1547619047619047,0.19523809523809527,[6.9388939e-18],0,0.21,-0.08333333333333329,0.1266666666666667,[-0.075],1,0.72,-0.1904761904761904,0.5295238095238095
137,2647.0,[-0.4],0,0.5599999999999999,-0.3571428571428571,0.20285714285714285,[-0.075],1,0.58,-0.16666666666666657,0.4133333333333334,[-0.15],0,0.35,-0.2023809523809523,0.14761904761904768,[-0.075],0,0.13999999999999999,-0.09523809523809514,0.04476190476190485,[-0.2],1,0.7899999999999999,-0.2738095238095237,0.5161904761904762
138,2645.0,[-0.35],1,0.8599999999999999,-0.42857142857142855,0.43142857142857133,[-0.175],1,0.6499999999999999,-0.2738095238095237,0.3761904761904762,[-0.2],0,0.27999999999999997,-0.23809523809523803,0.041904761904761945,[-0.1],0,0.06999999999999999,-0.13095238095238085,-0.060952380952380855,[-0.275],0,0.42,-0.3095238095238094,0.11047619047619056
