step,resource,emotion_0,emotion_1,emotion_2,emotion_3,emotion_4,reward_0,reward_1,reward_2,reward_3,reward_4,action_0,action_1,action_2,action_3,action_4
241,1681.0,0.11410788381742738,0.13278008298755187,0.15975103734439833,0.12448132780082988,0.12863070539419086,0.1875,0.19447314049586778,1.3928202479338843,0.19137396694214875,0.19292355371900827,0,0,1,0,0
242,1681.0,0.11363636363636363,0.1322314049586777,0.6611570247933884,0.12396694214876033,0.128099173553719,0.12448559670781892,0.13143004115226337,0.14223251028806583,0.12834362139917693,0.12988683127572015,0,0,0,0,0
243,1678.0,0.11316872427983539,0.13168724279835392,0.16049382716049382,0.12345679012345678,0.12757201646090535,0.3122438524590164,1.5074282786885247,1.518186475409836,1.5043545081967213,0.3176229508196721,0,1,1,1,0
244,1677.0,0.11270491803278689,0.6331967213114754,0.6618852459016393,0.625,0.12704918032786885,0.18698979591836734,0.19464285714285712,1.3936224489795919,0.19158163265306122,0.19234693877551018,0,0,1,0,0
245,1677.0,0.11224489795918367,0.1326530612244898,0.6632653061224489,0.12448979591836734,0.12653061224489795,0.12398373983739837,0.13160569105691056,0.14303861788617886,0.12855691056910568,0.12931910569105692,0,0,0,0,0
246,1675.0,0.11178861788617886,0.13211382113821138,0.16260162601626016,0.12398373983739837,0.12601626016260162,0.24898785425101216,0.2565789473684211,1.4562246963562753,0.2535425101214575,1.4425607287449393,0,0,1,0,1
247,1672.0,0.11133603238866396,0.13157894736842105,0.6639676113360324,0.12348178137651822,0.6275303643724697,0.3117439516129032,1.5075604838709677,1.519657258064516,1.5045362903225805,0.3177923387096774,0,1,1,1,0
248,1671.0,0.11088709677419355,0.6330645161290323,0.6653225806451613,0.625,0.12701612903225806,1.3747489959839356,0.19477911646586343,0.20682730923694778,0.19176706827309237,0.19252008032128515,1,0,0,0,0
249,1671.0,0.6124497991967871,0.13253012048192772,0.1646586345381526,0.12449799196787148,0.12650602409638553,0.12425,0.13175,0.14375,0.12875,0.1295,0,0,0,0,0
250,1670.0,0.112,0.132,0.164,0.124,0.126,0.18650398406374502,0.19397410358565736,0.20592629482071712,0.19098605577689243,1.379980079681275,0,0,0,0,1
251,1670.0,0.11155378486055777,0.13147410358565736,0.16334661354581673,0.12350597609561753,0.6274900398406374,0.12351190476190477,0.13095238095238096,0.14285714285714285,0.12797619047619047,0.1294642857142857,0,0,0,0,0
252,1670.0,0.1111111111111111,0.13095238095238096,0.1626984126984127,0.12301587301587301,0.12698412698412698,0.12302371541501976,0.13043478260869565,0.1422924901185771,0.1274703557312253,0.12895256916996045,0,1,0,0,0
253,1669.0,0.11067193675889328,0.13043478260869565,0.16205533596837945,0.1225296442687747,0.12648221343873517,1.373523622047244,0.19266732283464566,0.2044783464566929,0.18971456692913385,0.19119094488188976,1,0,0,0,0
254,1668.0,0.6122047244094488,0.12992125984251968,0.16141732283464566,0.1220472440944882,0.12598425196850394,0.1857843137254902,0.1924019607843137,0.20416666666666666,1.3776960784313725,0.1909313725490196,0,0,0,1,0
255,1667.0,0.11176470588235295,0.12941176470588237,0.1607843137254902,0.6235294117647059,0.12549019607843137,0.185546875,0.192138671875,0.203857421875,0.18994140625,1.37890625,0,0,0,0,1
256,1667.0,0.111328125,0.12890625,0.16015625,0.123046875,0.626953125,0.122568093385214,0.12913424124513617,0.14080739299610895,0.1269455252918288,0.12840466926070038,0,0,0,0,0
257,1667.0,0.11089494163424124,0.12840466926070038,0.15953307392996108,0.122568093385214,0.1264591439688716,0.12209302325581396,0.12863372093023256,0.14026162790697674,0.12645348837209303,0.12790697674418605,0,1,0,0,0
258,1667.0,0.11046511627906977,0.12790697674418605,0.15891472868217055,0.12209302325581395,0.12596899224806202,0.12162162162162161,0.12813706563706562,0.13972007722007723,0.12596525096525096,0.1274131274131274,0,0,0,0,0
259,1667.0,0.11003861003861004,0.1274131274131274,0.1583011583011583,0.12162162162162163,0.12548262548262548,0.12115384615384615,0.12764423076923076,0.1391826923076923,0.12548076923076923,0.12692307692307692,0,0,0,0,0
260,1667.0,0.10961538461538461,0.12692307692307692,0.1576923076923077,0.12115384615384615,0.125,0.1206896551724138,0.12715517241379312,0.13864942528735633,0.125,0.12643678160919541,0,0,0,1,0
261,1666.0,0.10919540229885058,0.12643678160919541,0.15708812260536398,0.1206896551724138,0.12452107279693486,1.3711832061068703,0.1894083969465649,0.2008587786259542,0.1872614503816794,0.18869274809160305,1,0,0,0,0
262,1665.0,0.6106870229007634,0.12595419847328243,0.15648854961832062,0.12022900763358779,0.12404580152671756,0.18346007604562736,0.1891634980988593,0.2005703422053232,0.18702471482889732,1.3766634980988592,0,0,0,0,1
263,1665.0,0.11026615969581749,0.12547528517110265,0.155893536121673,0.11977186311787072,0.6254752851711026,0.12050189393939395,0.12618371212121213,0.13754734848484848,0.1240530303030303,0.12618371212121213,0,0,0,0,0
264,1665.0,0.10984848484848485,0.125,0.1553030303030303,0.11931818181818182,0.125,0.12004716981132076,0.1257075471698113,0.13702830188679244,0.12358490566037736,0.1257075471698113,0,0,0,0,0
265,1665.0,0.10943396226415095,0.12452830188679245,0.15471698113207547,0.11886792452830189,0.12452830188679245,0.11959586466165413,0.12523496240601503,0.13651315789473684,0.12312030075187969,0.12523496240601503,0,0,0,0,0
266,1664.0,0.10902255639097744,0.12406015037593984,0.15413533834586465,0.11842105263157894,0.12406015037593984,0.1818820224719101,0.1875,0.19873595505617977,0.1853932584269663,1.3757022471910112,0,0,0,0,1
267,1663.0,0.10861423220973783,0.12359550561797752,0.15355805243445692,0.11797752808988764,0.6254681647940075,0.18166977611940296,0.18726679104477612,0.1984608208955224,0.1851679104477612,1.3761660447761195,0,0,0,0,1
268,1662.0,0.10820895522388059,0.12313432835820895,0.15298507462686567,0.11753731343283583,0.6268656716417911,0.18145910780669144,0.18703531598513012,1.3863847583643123,0.1849442379182156,0.18842936802973975,0,0,1,0,0
269,1660.0,0.10780669144981413,0.12267657992565056,0.654275092936803,0.1171003717472119,0.12639405204460966,0.2439814814814815,0.24953703703703703,1.449537037037037,1.435648148148148,0.2509259259259259,0,0,1,1,0
270,1660.0,0.10740740740740741,0.12222222222222222,0.6555555555555556,0.6185185185185185,0.1259259259259259,0.11854243542435425,0.12407749077490776,0.13653136531365315,0.12269372693726938,0.12546125461254612,0,0,0,0,0
271,1659.0,0.1070110701107011,0.12177121771217712,0.15498154981549817,0.11808118081180811,0.12546125461254612,1.3690257352941178,0.18635110294117646,0.1987591911764706,0.18497242647058826,0.1877297794117647,1,0,0,0,0
272,1659.0,0.6084558823529411,0.1213235294117647,0.15441176470588236,0.11764705882352941,0.125,0.1185897435897436,0.1233974358974359,0.13576007326007328,0.12202380952380952,0.12477106227106227,0,0,0,0,0
273,1659.0,0.10805860805860806,0.12087912087912088,0.15384615384615385,0.11721611721611722,0.12454212454212454,0.11815693430656934,0.1229470802919708,0.135264598540146,0.12157846715328467,0.12431569343065693,0,0,0,0,0
274,1658.0,0.10766423357664233,0.12043795620437957,0.15328467153284672,0.11678832116788321,0.12408759124087591,0.18045454545454548,0.18522727272727274,0.1975,0.18386363636363634,1.3747727272727273,0,0,0,0,1
275,1656.0,0.10727272727272727,0.12,0.15272727272727274,0.11636363636363636,0.6254545454545455,1.431159420289855,0.24773550724637683,0.259963768115942,0.2463768115942029,1.4379528985507246,1,0,0,0,1
276,1656.0,0.6086956521739131,0.11956521739130435,0.15217391304347827,0.11594202898550725,0.6268115942028986,0.11823104693140793,0.12229241877256318,0.13447653429602888,0.12093862815884476,0.125,0,0,0,0,0
277,1656.0,0.10830324909747292,0.11913357400722022,0.15162454873646208,0.11552346570397112,0.1263537906137184,0.11780575539568344,0.1218525179856115,0.13399280575539568,0.12050359712230216,0.12455035971223022,0,0,0,0,0
278,1656.0,0.1079136690647482,0.11870503597122302,0.1510791366906475,0.11510791366906475,0.12589928057553956,0.11738351254480286,0.12141577060931899,0.1335125448028674,0.12007168458781362,0.12410394265232974,0,0,0,0,0
279,1654.0,0.10752688172043011,0.11827956989247312,0.15053763440860216,0.11469534050179211,0.12544802867383512,0.24241071428571428,1.4345982142857143,1.4466517857142858,0.2450892857142857,0.24910714285714286,0,1,1,0,0
280,1652.0,0.10714285714285714,0.6196428571428572,0.6517857142857143,0.11428571428571428,0.125,1.4306049822064058,0.2471085409252669,0.25911921708185054,0.24510676156583627,1.4372775800711743,1,0,0,0,1
281,1650.0,0.608540925266904,0.11921708185053381,0.1512455516014235,0.11387900355871886,0.6263345195729537,0.24312943262411346,1.4352836879432624,0.2590868794326241,0.2451241134751773,1.4379432624113475,0,1,0,0,1
282,1650.0,0.10815602836879433,0.6205673758865248,0.15070921985815602,0.11347517730496454,0.6276595744680851,0.11771201413427562,0.12234982332155477,0.133613074204947,0.11969964664310954,0.125,0,0,0,0,0
283,1649.0,0.10777385159010601,0.12014134275618374,0.1501766784452297,0.11307420494699646,0.127208480565371,0.1800176056338028,0.18463908450704225,1.3840228873239437,0.18199823943661972,0.18727992957746478,0,0,1,0,0
284,1648.0,0.1073943661971831,0.11971830985915492,0.6514084507042254,0.11267605633802817,0.1267605633802817,1.3679824561403509,0.1844298245614035,0.19627192982456143,0.1817982456140351,0.18706140350877193,1,0,0,0,0
285,1647.0,0.6087719298245614,0.11929824561403508,0.15087719298245614,0.11228070175438597,0.12631578947368421,0.18028846153846154,1.3723776223776225,0.19602272727272724,0.18159965034965034,0.18684440559440557,0,1,0,0,0
286,1647.0,0.10839160839160839,0.6206293706293706,0.15034965034965034,0.11188811188811189,0.1258741258741259,0.1173780487804878,0.12195121951219512,0.13305749128919858,0.11868466898954703,0.12391114982578397,0,0,0,0,0
287,1645.0,0.10801393728222997,0.12020905923344948,0.14982578397212543,0.11149825783972125,0.1254355400696864,0.2424045138888889,0.24696180555555558,1.4461805555555556,0.24370659722222224,1.4370659722222223,0,0,1,0,1
288,1645.0,0.1076388888888889,0.11979166666666667,0.6510416666666666,0.1111111111111111,0.6267361111111112,0.11699826989619379,0.12153979238754326,0.13321799307958476,0.11829584775086506,0.12413494809688581,0,0,0,0,0
289,1645.0,0.10726643598615918,0.11937716262975778,0.15051903114186851,0.11072664359861592,0.12629757785467127,0.1165948275862069,0.12112068965517242,0.13275862068965516,0.11788793103448275,0.12370689655172414,0,0,0,0,0
290,1645.0,0.10689655172413794,0.11896551724137931,0.15,0.1103448275862069,0.12586206896551724,0.11619415807560138,0.12070446735395188,0.1323024054982818,0.1174828178694158,0.12328178694158076,1,0,0,0,0
291,1645.0,0.10652920962199312,0.11855670103092783,0.14948453608247422,0.10996563573883161,0.1254295532646048,0.11579623287671231,0.12029109589041095,0.13184931506849315,0.1170804794520548,0.1228595890410959,0,0,0,0,0
292,1645.0,0.10616438356164383,0.11815068493150685,0.14897260273972604,0.1095890410958904,0.125,0.11540102389078499,0.11988054607508533,0.13139931740614336,0.11668088737201365,0.12244027303754265,0,0,0,0,0
293,1644.0,0.10580204778156997,0.11774744027303755,0.14846416382252559,0.10921501706484642,0.12457337883959044,0.17772108843537415,1.3703231292517006,0.19366496598639454,0.17899659863945577,0.18473639455782315,0,1,0,0,0
294,1644.0,0.1054421768707483,0.6190476190476191,0.14795918367346939,0.10884353741496598,0.12414965986394558,0.11483050847457626,0.11991525423728813,0.13072033898305085,0.11610169491525424,0.1218220338983051,0,0,0,0,0
295,1643.0,0.10508474576271186,0.11864406779661017,0.14745762711864407,0.10847457627118644,0.12372881355932204,1.365287162162162,0.18222128378378377,0.19298986486486486,0.17842060810810811,0.1841216216216216,1,0,0,0,0
296,1643.0,0.6064189189189189,0.11824324324324324,0.14695945945945946,0.10810810810810811,0.12331081081081081,0.1148989898989899,0.11931818181818182,0.13005050505050506,0.11553030303030302,0.12121212121212122,0,0,0,0,0
297,1643.0,0.10606060606060606,0.11784511784511785,0.14646464646464646,0.10774410774410774,0.12289562289562289,0.11451342281879195,0.11891778523489933,0.12961409395973156,0.11514261744966443,0.12080536912751678,1,0,0,0,0
298,1643.0,0.10570469798657718,0.1174496644295302,0.14597315436241612,0.10738255033557047,0.12248322147651007,0.1141304347826087,0.11852006688963211,0.12918060200668896,0.11475752508361203,0.12040133779264214,0,0,0,0,0
299,1643.0,0.10535117056856187,0.11705685618729098,0.1454849498327759,0.10702341137123746,0.12207357859531773,0.11374999999999999,0.11812500000000001,0.12875,0.114375,0.12000000000000001,0,0,0,0,0
300,1643.0,0.105,0.11666666666666667,0.145,0.10666666666666667,0.12166666666666667,0.11337209302325582,0.11773255813953488,0.12832225913621262,0.11399501661129569,0.11960132890365449,0,0,0,0,0
301,1643.0,0.10465116279069768,0.11627906976744186,0.14451827242524917,0.10631229235880399,0.1212624584717608,0.11299668874172186,0.11734271523178808,0.12789735099337748,0.11361754966887416,0.11920529801324503,0,0,1,0,0
302,1643.0,0.10430463576158941,0.11589403973509933,0.14403973509933773,0.10596026490066225,0.12086092715231789,0.11262376237623761,0.11695544554455445,0.12747524752475248,0.11324257425742573,0.1188118811881188,0,0,0,0,0
303,1643.0,0.10396039603960396,0.11551155115511551,0.14356435643564355,0.10561056105610561,0.12046204620462046,0.11225328947368421,0.11657072368421052,0.12705592105263158,0.11287006578947367,0.11842105263157894,0,0,0,0,0
304,1643.0,0.10361842105263158,0.11513157894736842,0.14309210526315788,0.10526315789473684,0.12006578947368421,0.11188524590163935,0.11618852459016393,0.1266393442622951,0.1125,0.1180327868852459,0,0,0,0,0
305,1642.0,0.10327868852459017,0.11475409836065574,0.14262295081967213,0.10491803278688525,0.11967213114754098,1.3623366013071896,0.17851307189542484,0.1889297385620915,0.17483660130718956,0.18035130718954248,1,0,0,0,0
306,1642.0,0.6045751633986928,0.11437908496732026,0.14215686274509803,0.10457516339869281,0.119281045751634,0.11197068403908794,0.11563517915309446,0.12601791530944625,0.11197068403908794,0.11746742671009772,0,0,0,0,0
307,1640.0,0.10423452768729642,0.11400651465798045,0.14169381107491857,0.10423452768729642,0.11889250814332247,0.237012987012987,0.24066558441558442,1.4391233766233766,1.4251217532467533,0.2424918831168831,0,0,1,1,0
308,1640.0,0.1038961038961039,0.11363636363636363,0.6428571428571428,0.6055194805194806,0.1185064935064935,0.11165048543689321,0.11529126213592233,0.1262135922330097,0.11225728155339806,0.1171116504854369,0,0,0,0,0
309,1639.0,0.10355987055016182,0.11326860841423948,0.1423948220064725,0.10517799352750809,0.11812297734627832,0.17399193548387096,0.1776209677419355,0.18850806451612906,0.17459677419354838,1.3675403225806453,0,0,0,0,1
310,1638.0,0.1032258064516129,0.11290322580645161,0.14193548387096774,0.10483870967741936,0.6193548387096774,0.17383440514469456,0.17745176848874597,0.1883038585209003,0.17443729903536978,1.3679662379421222,0,0,0,0,1
311,1637.0,0.10289389067524116,0.11254019292604502,0.1414790996784566,0.1045016077170418,0.6205787781350482,0.1736778846153846,0.17728365384615385,0.18810096153846154,1.3623798076923077,0.18028846153846154,0,0,0,1,0
312,1637.0,0.10256410256410256,0.11217948717948718,0.14102564102564102,0.6057692307692307,0.1201923076923077,0.11082268370607029,0.11441693290734824,0.1251996805111821,0.11202076677316294,0.11741214057507987,0,0,0,0,0
313,1637.0,0.10223642172523961,0.11182108626198083,0.14057507987220447,0.10543130990415335,0.11980830670926518,0.11046974522292995,0.11405254777070065,0.12480095541401275,0.11166401273885351,0.11703821656050956,0,0,0,0,0
314,1635.0,0.10191082802547771,0.11146496815286625,0.14012738853503184,0.10509554140127389,0.11942675159235669,1.4236111111111112,0.2390873015873016,0.24980158730158727,0.2367063492063492,1.4301587301587302,1,0,0,0,1
315,1635.0,0.6031746031746031,0.1111111111111111,0.13968253968253969,0.10476190476190476,0.6206349206349207,0.11075949367088608,0.1137262658227848,0.12440664556962025,0.11135284810126582,0.11728639240506329,0,0,0,0,0
316,1635.0,0.10284810126582279,0.11075949367088607,0.13924050632911392,0.10443037974683544,0.12025316455696203,0.11041009463722398,0.11336750788643532,0.12401419558359622,0.11100157728706625,0.11691640378548897,0,0,0,0,0
317,1635.0,0.10252365930599369,0.11041009463722397,0.138801261829653,0.10410094637223975,0.11987381703470032,0.11006289308176101,0.11301100628930817,0.12362421383647798,0.11065251572327044,0.11654874213836477,0,0,0,0,0
318,1634.0,0.10220125786163523,0.11006289308176101,0.13836477987421383,0.10377358490566038,0.11949685534591195,0.1724137931034483,0.1753526645768025,1.3740203761755487,0.17300156739811912,0.1788793103448276,0,0,1,0,0
319,1634.0,0.10188087774294671,0.109717868338558,0.6394984326018809,0.10344827586206896,0.11912225705329153,0.1095703125,0.1125,0.12363281250000001,0.11015625,0.116015625,0,0,0,0,0
320,1632.0,0.1015625,0.109375,0.1390625,0.103125,0.11875,0.2346183800623053,0.23753894080996885,0.24863707165109034,1.4232866043613708,1.4291277258566977,0,0,0,1,1
321,1632.0,0.10124610591900311,0.10903426791277258,0.13862928348909656,0.6043613707165109,0.6199376947040498,0.10927795031055901,0.11218944099378883,0.12325310559006211,0.11044254658385093,0.11626552795031056,0,0,0,0,0
322,1631.0,0.10093167701863354,0.10869565217391304,0.13819875776397517,0.10403726708074534,0.11956521739130435,0.17163312693498453,0.1745356037151703,0.18556501547987617,1.360874613003096,0.17859907120743035,0,0,0,1,0
323,1631.0,0.10061919504643962,0.10835913312693499,0.13777089783281735,0.6052631578947368,0.11919504643962849,0.1087962962962963,0.1116898148148148,0.12268518518518517,0.1105324074074074,0.11574074074074074,0,0,0,0,0
324,1630.0,0.10030864197530864,0.10802469135802469,0.13734567901234568,0.10493827160493827,0.11882716049382716,0.17115384615384616,0.17403846153846153,1.373076923076923,0.1728846153846154,0.17807692307692308,0,0,1,0,0
325,1629.0,0.1,0.1076923076923077,0.6384615384615384,0.10461538461538461,0.11846153846153847,0.1710122699386503,1.3619631901840492,0.18539110429447853,0.17273773006134968,0.17791411042944785,0,1,0,0,0
326,1629.0,0.09969325153374232,0.6088957055214724,0.13803680981595093,0.10429447852760736,0.11809815950920245,0.10818042813455657,0.11162079510703364,0.12251529051987768,0.1099006116207951,0.1150611620795107,0,0,0,0,0
327,1629.0,0.09938837920489296,0.10856269113149847,0.13761467889908258,0.10397553516819572,0.11773700305810397,0.10785060975609756,0.11128048780487805,0.12214176829268293,0.1095655487804878,0.11471036585365854,0,0,0,0,0
328,1628.0,0.09908536585365854,0.10823170731707317,0.13719512195121952,0.10365853658536585,0.1173780487804878,0.1702127659574468,0.1736322188449848,0.18446048632218845,0.17192249240121582,1.3651215805471124,0,1,0,0,1
329,1628.0,0.09878419452887538,0.10790273556231003,0.13677811550151975,0.1033434650455927,0.6185410334346505,0.10738636363636363,0.11079545454545454,0.12159090909090908,0.10909090909090909,0.11477272727272728,0,0,0,0,0
330,1628.0,0.09848484848484848,0.10757575757575757,0.13636363636363635,0.10303030303030303,0.11818181818181818,0.1070619335347432,0.1104607250755287,0.12122356495468278,0.10876132930513596,0.11442598187311179,0,0,0,0,0
331,1628.0,0.09818731117824774,0.10725075528700906,0.13595166163141995,0.1027190332326284,0.11782477341389729,0.1067394578313253,0.11012801204819277,0.12085843373493976,0.10843373493975904,0.11408132530120482,0,0,0,0,0
332,1628.0,0.09789156626506024,0.10692771084337349,0.1355421686746988,0.10240963855421686,0.11746987951807229,0.10641891891891891,0.10979729729729729,0.1204954954954955,0.10810810810810811,0.11373873873873874,0,0,0,0,0
333,1628.0,0.09759759759759759,0.1066066066066066,0.13513513513513514,0.1021021021021021,0.11711711711711711,0.10610029940119761,0.1094685628742515,0.12013473053892215,0.10778443113772455,0.11339820359281437,0,0,0,0,0
334,1628.0,0.09730538922155689,0.1062874251497006,0.1347305389221557,0.10179640718562874,0.11676646706586827,0.10578358208955224,0.10914179104477612,0.11977611940298508,0.10746268656716418,0.1130597014925373,0,0,0,0,0
335,1628.0,0.09701492537313433,0.10597014925373134,0.13432835820895522,0.10149253731343283,0.11641791044776119,0.10546875,0.1088169642857143,0.11941964285714286,0.10714285714285715,0.11272321428571429,0,0,0,0,0
336,1628.0,0.09672619047619048,0.1056547619047619,0.13392857142857142,0.10119047619047619,0.11607142857142858,0.10515578635014837,0.10849406528189912,0.1190652818991098,0.10682492581602374,0.11238872403560832,0,0,0,0,0
337,1628.0,0.09643916913946587,0.10534124629080119,0.13353115727002968,0.10089020771513353,0.11572700296735905,0.10484467455621302,0.10817307692307693,0.1187130177514793,0.10650887573964499,0.11205621301775148,0,0,0,0,0
338,1628.0,0.09615384615384616,0.10502958579881656,0.13313609467455623,0.10059171597633136,0.11538461538461539,0.1045353982300885,0.10785398230088497,0.1183628318584071,0.10619469026548672,0.11172566371681417,0,0,0,1,0
339,1627.0,0.09587020648967552,0.10471976401179942,0.13274336283185842,0.10029498525073746,0.11504424778761062,1.3549632352941177,0.17022058823529412,0.1806985294117647,0.16856617647058825,0.17408088235294117,1,0,0,0,0
340,1627.0,0.5970588235294118,0.10441176470588236,0.1323529411764706,0.1,0.11470588235294117,0.10465542521994135,0.10740469208211144,0.11785190615835776,0.10575513196480937,0.11125366568914954,0,0,0,0,0
341,1626.0,0.0967741935483871,0.10410557184750734,0.13196480938416422,0.09970674486803519,0.11436950146627566,0.16703216374269006,1.3578216374269005,0.18019005847953215,0.16812865497076024,0.1736111111111111,0,1,0,0,0
342,1626.0,0.09649122807017543,0.6052631578947368,0.13157894736842105,0.09941520467836257,0.11403508771929824,0.1042274052478134,0.1075072886297376,0.1173469387755102,0.10532069970845481,0.1107871720116618,0,0,0,0,0
343,1624.0,0.09620991253644315,0.10495626822157435,0.13119533527696792,0.09912536443148688,0.11370262390670553,0.2292877906976744,1.4206031976744184,0.24236918604651164,1.418422965116279,0.23582848837209303,0,1,0,1,0
344,1622.0,0.09593023255813954,0.6061046511627907,0.1308139534883721,0.6002906976744186,0.11337209302325581,0.22934782608695653,1.421195652173913,0.24239130434782608,1.4190217391304347,0.23586956521739133,0,1,0,1,0
345,1621.0,0.09565217391304348,0.6072463768115942,0.13043478260869565,0.6014492753623188,0.11304347826086956,0.16672687861271676,0.1710621387283237,1.3677745664739884,0.16889450867052025,0.17322976878612717,0,0,1,0,0
346,1620.0,0.0953757225433526,0.1069364161849711,0.6315028901734104,0.10115606936416185,0.11271676300578035,0.16660662824207492,0.1709293948126801,0.18011527377521613,1.356808357348703,0.1730907780979827,0,0,0,1,0
347,1619.0,0.09510086455331412,0.10662824207492795,0.13112391930835735,0.6023054755043228,0.11239193083573487,0.16648706896551724,0.17079741379310345,1.3679956896551724,0.16918103448275862,0.17295258620689655,0,0,1,0,0
348,1619.0,0.09482758620689655,0.10632183908045977,0.632183908045977,0.10201149425287356,0.11206896551724138,0.103689111747851,0.10798710601719197,0.11765759312320917,0.10637535816618912,0.11013610315186247,0,0,0,0,0
349,1616.0,0.09455587392550144,0.10601719197707736,0.1318051575931232,0.1017191977077364,0.11174785100286533,1.4794642857142857,0.2957142857142857,1.4933928571428572,1.4821428571428572,0.2978571428571429,1,0,1,1,0
350,1616.0,0.5957142857142858,0.10571428571428572,0.6328571428571429,0.6028571428571429,0.11142857142857143,0.10416666666666666,0.10790598290598291,0.11805555555555555,0.10683760683760685,0.11004273504273504,0,1,0,0,0
351,1616.0,0.09544159544159544,0.10541310541310542,0.13247863247863248,0.10256410256410256,0.1111111111111111,0.10387073863636365,0.10759943181818182,0.11772017045454546,0.10653409090909091,0.10973011363636365,0,0,0,0,0
352,1615.0,0.09517045454545454,0.10511363636363637,0.13210227272727273,0.10227272727272728,0.11079545454545454,1.3542847025495752,0.16997167138810199,0.18006373937677053,0.16890934844192634,0.17209631728045327,1,0,0,1,0
353,1615.0,0.5963172804532578,0.1048158640226629,0.13172804532577903,0.10198300283286119,0.11048158640226628,0.10399011299435029,0.1071680790960452,0.1172316384180791,0.1061087570621469,0.1092867231638418,0,0,0,0,0
354,1615.0,0.096045197740113,0.10451977401129943,0.13135593220338984,0.1016949152542373,0.11016949152542373,0.10369718309859155,0.10686619718309859,0.11690140845070424,0.10580985915492958,0.10897887323943661,0,0,0,0,0
355,1615.0,0.09577464788732394,0.10422535211267606,0.13098591549295774,0.10140845070422536,0.10985915492957747,0.1034058988764045,0.10656601123595506,0.11657303370786518,0.1055126404494382,0.10867275280898878,0,0,0,0,0
356,1615.0,0.09550561797752809,0.10393258426966293,0.1306179775280899,0.10112359550561797,0.10955056179775281,0.10311624649859943,0.10626750700280113,0.11624649859943978,0.10521708683473391,0.10836834733893558,0,0,0,0,0
357,1615.0,0.09523809523809523,0.10364145658263306,0.13025210084033614,0.10084033613445378,0.1092436974789916,0.10282821229050279,0.10597067039106145,0.1159217877094972,0.1049231843575419,0.10806564245810055,0,0,0,0,0
358,1615.0,0.09497206703910614,0.10335195530726257,0.12988826815642457,0.1005586592178771,0.10893854748603352,0.10254178272980502,0.10567548746518106,0.11559888579387186,0.10463091922005571,0.10776462395543175,0,0,0,0,0
359,1615.0,0.0947075208913649,0.10306406685236769,0.12952646239554316,0.10027855153203342,0.10863509749303621,0.10225694444444444,0.10538194444444444,0.11527777777777778,0.10434027777777778,0.10746527777777778,0,0,0,0,0
360,1615.0,0.09444444444444444,0.10277777777777777,0.12916666666666668,0.1,0.10833333333333334,0.10197368421052633,0.10509002770083103,0.1149584487534626,0.10405124653739611,0.10716759002770082,0,0,0,1,0
361,1615.0,0.09418282548476455,0.10249307479224377,0.12880886426592797,0.0997229916897507,0.10803324099722991,0.10169198895027623,0.10479972375690608,0.11464088397790055,0.10376381215469613,0.10687154696132596,0,0,0,0,0
362,1614.0,0.09392265193370165,0.10220994475138122,0.12845303867403315,0.09944751381215469,0.10773480662983426,1.3521005509641872,0.1671831955922865,0.17699724517906334,0.16615013774104684,0.16924931129476584,1,0,0,0,0
363,1613.0,0.5950413223140496,0.10192837465564739,0.128099173553719,0.09917355371900827,0.10743801652892562,0.1644917582417582,0.16706730769230768,0.1768543956043956,1.3540521978021978,0.16912774725274723,0,0,0,1,0
364,1613.0,0.09478021978021978,0.10164835164835165,0.12774725274725274,0.6002747252747253,0.10714285714285714,0.10171232876712329,0.10428082191780821,0.11404109589041096,0.10376712328767124,0.10633561643835616,0,0,0,0,0
365,1612.0,0.09452054794520548,0.10136986301369863,0.1273972602739726,0.1,0.10684931506849316,0.1641051912568306,0.16666666666666669,0.17640027322404372,1.3541666666666667,0.1687158469945355,0,0,0,1,0
366,1612.0,0.0942622950819672,0.10109289617486339,0.12704918032786885,0.6010928961748634,0.10655737704918032,0.1013283378746594,0.10388283378746595,0.1135899182561308,0.10388283378746593,0.10592643051771117,0,0,0,0,0
367,1611.0,0.09400544959128065,0.1008174386920981,0.12670299727520437,0.1008174386920981,0.10626702997275204,0.16372282608695654,0.1662703804347826,0.17595108695652173,0.1662703804347826,1.3563179347826086,0,0,0,0,1
368,1611.0,0.09375,0.10054347826086957,0.12635869565217392,0.10054347826086957,0.6073369565217391,0.10094850948509485,0.1034891598915989,0.11314363143631435,0.1034891598915989,0.10602981029810297,0,0,0,0,0
369,1611.0,0.09349593495934959,0.1002710027100271,0.12601626016260162,0.1002710027100271,0.1070460704607046,0.10067567567567567,0.10320945945945946,0.11283783783783784,0.10320945945945947,0.10574324324324325,0,0,0,0,0
370,1610.0,0.09324324324324325,0.1,0.12567567567567567,0.1,0.10675675675675676,0.16307277628032346,0.16559973045822104,0.1752021563342318,1.3536051212938005,0.1681266846361186,0,1,0,1,0
371,1610.0,0.09299191374663072,0.09973045822102426,0.12533692722371967,0.601078167115903,0.10646900269541779,0.10030241935483872,0.10282258064516128,0.1123991935483871,0.10332661290322581,0.10534274193548387,0,0,0,0,0
372,1609.0,0.09274193548387097,0.09946236559139784,0.125,0.10080645161290322,0.10618279569892473,0.16270107238605896,0.16521447721179625,0.17476541554959785,0.16571715817694369,1.355730563002681,0,0,0,0,1
