step,resource,emotion_0,emotion_1,emotion_2,emotion_3,emotion_4,reward_0,reward_1,reward_2,reward_3,reward_4,action_0,action_1,action_2,action_3,action_4
253,1463.0,0.2110671936758893,0.2110671936758893,0.2110671936758893,0.2110671936758893,0.2110671936758893,1.5802165354330708,1.5883366141732282,0.3971456692913386,1.5868602362204725,0.40452755905511817,1,1,1,1,0
254,1461.0,0.5114173228346457,0.5114173228346457,0.5114173228346457,0.5114173228346457,0.5114173228346457,1.5181372549019607,1.5262254901960786,0.33431372549019606,0.3365196078431372,0.3416666666666666,1,1,0,1,0
255,1459.0,0.4113725490196078,0.4113725490196078,0.4113725490196078,0.4113725490196078,0.4113725490196078,0.330322265625,1.526611328125,0.333984375,0.336181640625,1.529541015625,0,1,0,0,1
256,1459.0,0.411328125,0.411328125,0.411328125,0.411328125,0.411328125,0.20452334630350194,0.21327821011673154,0.20817120622568092,0.21035992217898833,0.21619649805447472,0,1,0,0,0
257,1456.0,0.2105058365758755,0.2105058365758755,0.2105058365758755,0.2105058365758755,0.2105058365758755,0.39195736434108525,1.58890503875969,1.5838178294573644,1.5859980620155039,0.4035852713178294,0,1,1,1,1
258,1454.0,0.5108527131782945,0.5108527131782945,0.5108527131782945,0.5108527131782945,0.5108527131782945,1.5173745173745172,1.5267857142857144,0.33349420849420847,0.3356660231660232,0.3407335907335907,1,1,0,0,0
259,1451.0,0.4108108108108108,0.4108108108108108,0.4108108108108108,0.4108108108108108,0.4108108108108108,0.3923076923076923,0.4016826923076923,1.5841346153846154,1.586298076923077,1.5913461538461537,0,0,1,1,1
260,1449.0,0.5111538461538462,0.5111538461538462,0.5111538461538462,0.5111538461538462,0.5111538461538462,1.51772030651341,0.33884099616858243,0.33381226053639845,0.33596743295019155,1.5292145593869733,1,0,0,0,1
261,1448.0,0.4111111111111111,0.4111111111111111,0.4111111111111111,0.4111111111111111,0.4111111111111111,1.4553912213740459,0.27576335877862596,0.27075381679389315,0.2729007633587786,0.27862595419847325,1,0,0,0,0
262,1447.0,0.31068702290076333,0.31068702290076333,0.31068702290076333,0.31068702290076333,0.31068702290076333,0.26734790874524716,0.27519011406844107,0.27019961977186313,1.460551330798479,0.27804182509505704,1,1,0,1,0
263,1445.0,0.3102661596958175,0.3102661596958175,0.3102661596958175,0.3102661596958175,0.3102661596958175,0.32954545454545453,1.5255681818181817,0.33238636363636365,0.3352272727272727,1.5284090909090908,1,1,0,0,1
264,1444.0,0.41022727272727266,0.41022727272727266,0.41022727272727266,0.41022727272727266,0.41022727272727266,0.2665094339622642,0.275,1.4575471698113207,0.27216981132075474,0.2778301886792453,0,0,1,0,0
265,1444.0,0.309811320754717,0.309811320754717,0.309811320754717,0.309811320754717,0.309811320754717,0.20324248120300753,0.21170112781954886,0.2067669172932331,0.20888157894736842,0.2145206766917293,0,0,0,0,0
266,1443.0,0.20902255639097742,0.20902255639097742,0.20902255639097742,0.20902255639097742,0.20902255639097742,0.26521535580524347,0.27364232209737827,0.26872659176029967,0.27083333333333337,1.4646535580524345,0,0,0,1,1
267,1442.0,0.30861423220973777,0.30861423220973777,0.30861423220973777,0.30861423220973777,0.30861423220973777,0.26469216417910446,0.2730876865671642,0.2681902985074627,0.27028917910447764,1.464785447761194,0,0,1,0,1
268,1441.0,0.3082089552238806,0.3082089552238806,0.3082089552238806,0.3082089552238806,0.3082089552238806,0.2641728624535316,0.2725371747211896,0.26765799256505574,0.2697490706319703,1.4649163568773234,0,0,0,0,1
269,1439.0,0.3078066914498141,0.3078066914498141,0.3078066914498141,0.3078066914498141,0.3078066914498141,1.5145833333333334,1.5229166666666667,0.3298611111111111,0.33194444444444443,0.33958333333333335,1,1,0,0,1
270,1438.0,0.40777777777777774,0.40777777777777774,0.40777777777777774,0.40777777777777774,0.40777777777777774,0.26406826568265684,1.4605627306273061,0.26683579335793356,0.26891143911439114,0.2765221402214022,0,1,1,0,0
271,1436.0,0.307380073800738,0.307380073800738,0.307380073800738,0.307380073800738,0.307380073800738,0.32628676470588236,0.3352481617647059,1.517233455882353,0.3311121323529412,1.5268841911764706,0,1,1,1,1
272,1435.0,0.40735294117647064,0.40735294117647064,0.40735294117647064,0.40735294117647064,0.40735294117647064,0.2632783882783883,0.2722069597069597,0.26671245421245426,1.4562728937728937,0.27632783882783885,0,0,1,1,0
273,1435.0,0.306959706959707,0.306959706959707,0.306959706959707,0.306959706959707,0.306959706959707,0.2000456204379562,0.20894160583941607,0.20346715328467152,0.20552007299270073,0.21304744525547445,1,0,0,0,1
274,1433.0,0.2062043795620438,0.2062043795620438,0.2062043795620438,0.2062043795620438,0.2062043795620438,1.5129545454545454,0.3336363636363637,0.32818181818181824,0.3302272727272727,1.5259090909090909,1,0,0,0,1
275,1429.0,0.40618181818181814,0.40618181818181814,0.40618181818181814,0.40618181818181814,0.40618181818181814,1.6388134057971016,0.458786231884058,1.6415307971014492,1.6435688405797102,1.6517210144927537,1,0,1,1,1
276,1427.0,0.6068840579710144,0.6068840579710144,0.6068840579710144,0.6068840579710144,0.6068840579710144,1.5142148014440433,0.3334837545126354,0.32874548736462095,1.5189530685920578,0.338898916967509,1,0,0,1,0
277,1425.0,0.4068592057761733,0.4068592057761733,0.4068592057761733,0.4068592057761733,0.4068592057761733,0.32643884892086333,1.5213579136690647,0.3284622302158273,0.331160071942446,1.526753597122302,0,1,0,0,1
278,1425.0,0.4068345323741007,0.4068345323741007,0.4068345323741007,0.4068345323741007,0.4068345323741007,0.2007168458781362,0.20810931899641577,0.20273297491039427,0.20542114695340502,0.21348566308243727,0,0,0,1,0
279,1422.0,0.20609318996415768,0.20609318996415768,0.20609318996415768,0.20609318996415768,0.20609318996415768,1.5763392857142857,1.5837053571428572,1.5783482142857141,0.3928571428571429,0.40089285714285716,1,1,1,1,1
280,1419.0,0.5064285714285715,0.5064285714285715,0.5064285714285715,0.5064285714285715,0.5064285714285715,0.3887900355871886,0.39612989323843417,1.5789590747330962,1.5809608540925266,1.5889679715302492,0,1,1,1,1
281,1419.0,0.5067615658362989,0.5067615658362989,0.5067615658362989,0.5067615658362989,0.5067615658362989,0.20057624113475175,0.2078900709219858,0.20323581560283688,0.2052304964539007,0.21320921985815602,0,1,1,0,0
282,1418.0,0.20602836879432623,0.20602836879432623,0.20602836879432623,0.20602836879432623,0.20602836879432623,1.4507508833922262,0.26987632508833925,0.26523851590106007,0.267226148409894,0.2751766784452297,1,1,1,1,0
283,1416.0,0.30565371024734983,0.30565371024734983,0.30565371024734983,0.30565371024734983,0.30565371024734983,1.513644366197183,1.5202464788732395,0.3274647887323944,0.32944542253521125,0.3373679577464788,1,1,1,1,0
284,1416.0,0.4056338028169013,0.4056338028169013,0.4056338028169013,0.4056338028169013,0.4056338028169013,0.20043859649122808,0.2070175438596491,0.2017543859649123,0.2037280701754386,0.21162280701754385,0,0,0,1,1
285,1415.0,0.20491228070175435,0.20491228070175435,0.20491228070175435,0.20491228070175435,0.20491228070175435,0.2624562937062937,0.26901223776223776,1.4519230769230769,0.26573426573426573,0.2736013986013986,0,0,1,0,0
286,1415.0,0.30454545454545456,0.30454545454545456,0.30454545454545456,0.30454545454545456,0.30454545454545456,0.1992595818815331,0.20579268292682928,0.20121951219512196,0.20252613240418119,0.2103658536585366,1,0,0,0,1
287,1415.0,0.20383275261324046,0.20383275261324046,0.20383275261324046,0.20383275261324046,0.20383275261324046,0.19856770833333334,0.205078125,0.20052083333333331,0.20182291666666669,0.20963541666666669,0,0,0,1,0
288,1415.0,0.203125,0.203125,0.203125,0.203125,0.203125,0.19788062283737023,0.20436851211072665,0.19982698961937717,0.20112456747404844,0.20891003460207613,0,0,1,0,0
289,1412.0,0.2024221453287197,0.2024221453287197,0.2024221453287197,0.2024221453287197,0.2024221453287197,0.3853448275862069,1.579956896551724,1.5754310344827587,0.38857758620689653,1.5844827586206898,0,1,1,1,1
290,1412.0,0.5027586206896552,0.5027586206896552,0.5027586206896552,0.5027586206896552,0.5027586206896552,0.19716494845360824,0.20425257731958762,0.19974226804123713,0.20038659793814434,0.20876288659793812,1,0,0,0,0
291,1410.0,0.2020618556701031,0.2020618556701031,0.2020618556701031,0.2020618556701031,0.2020618556701031,1.5100599315068495,0.3289811643835616,0.324486301369863,1.5132705479452055,0.3334760273972603,1,0,0,1,0
292,1408.0,0.402054794520548,0.402054794520548,0.402054794520548,0.402054794520548,0.402054794520548,0.3223122866894198,1.5168515358361776,0.3242320819112628,1.5136518771331058,0.33319112627986347,0,1,0,1,1
293,1406.0,0.40204778156996585,0.40204778156996585,0.40204778156996585,0.40204778156996585,0.40204778156996585,1.510204081632653,1.5172193877551021,0.3239795918367347,0.32589285714285715,0.33290816326530615,1,1,1,0,1
294,1404.0,0.4020408163265306,0.4020408163265306,0.4020408163265306,0.4020408163265306,0.4020408163265306,1.5105932203389831,0.32944915254237284,0.32372881355932204,1.513771186440678,0.3326271186440678,1,0,0,1,0
295,1401.0,0.40203389830508474,0.40203389830508474,0.40203389830508474,0.40203389830508474,0.40203389830508474,1.5736908783783783,0.3918918918918919,1.5743243243243243,0.38872466216216217,1.5831925675675675,1,0,1,0,1
296,1400.0,0.5023648648648649,0.5023648648648649,0.5023648648648649,0.5023648648648649,0.5023648648648649,0.26073232323232326,0.26641414141414144,0.26136363636363635,0.26325757575757575,1.4583333333333333,0,0,0,0,1
297,1398.0,0.30202020202020197,0.30202020202020197,0.30202020202020197,0.30202020202020197,0.30202020202020197,0.32298657718120805,0.3286493288590604,0.32361577181208057,1.5136325503355705,1.5211828859060403,0,0,1,1,1
298,1396.0,0.402013422818792,0.402013422818792,0.402013422818792,0.402013422818792,0.402013422818792,1.5108695652173914,0.32838628762541805,1.5114966555183946,0.3258779264214047,0.3334030100334448,1,0,1,0,0
299,1394.0,0.4020066889632107,0.4020066889632107,0.4020066889632107,0.4020066889632107,0.4020066889632107,0.323125,1.5162499999999999,0.32375,1.51375,0.333125,1,1,0,1,0
300,1393.0,0.40199999999999997,0.40199999999999997,0.40199999999999997,0.40199999999999997,0.40199999999999997,0.2601744186046512,0.26578073089701,0.260797342192691,0.2632890365448505,1.4582641196013288,0,0,0,0,1
301,1391.0,0.3016611295681063,0.3016611295681063,0.3016611295681063,0.3016611295681063,0.3016611295681063,1.5105546357615893,0.32802152317880795,0.3230546357615894,1.513658940397351,0.3329884105960265,1,1,0,1,1
302,1387.0,0.4016556291390729,0.4016556291390729,0.4016556291390729,0.4016556291390729,0.4016556291390729,1.636344884488449,1.641295379537954,0.4482260726072607,1.6394389438943895,1.6462458745874589,1,1,0,1,1
303,1385.0,0.6023102310231023,0.6023102310231023,0.6023102310231023,0.6023102310231023,0.6023102310231023,1.51171875,0.3285361842105263,0.3229851973684211,0.3266858552631579,1.5215871710526316,1,0,0,0,1
304,1385.0,0.40230263157894736,0.40230263157894736,0.40230263157894736,0.40230263157894736,0.40230263157894736,0.19856557377049178,0.2028688524590164,0.19733606557377048,0.20102459016393442,0.20840163934426228,1,0,0,0,1
305,1382.0,0.20163934426229507,0.20163934426229507,0.20163934426229507,0.20163934426229507,0.20163934426229507,1.5741421568627452,0.39031862745098034,0.3848039215686274,1.576593137254902,1.5839460784313726,1,1,0,1,1
306,1381.0,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.5019607843137255,0.26119706840390877,0.2648615635179153,1.4474755700325732,0.2636400651465798,0.2709690553745928,1,0,1,0,0
307,1379.0,0.30162866449511405,0.30162866449511405,0.30162866449511405,0.30162866449511405,0.30162866449511405,1.5115665584415585,0.32711038961038963,0.3222402597402597,1.5140016233766234,0.33319805194805197,1,0,0,1,0
308,1379.0,0.4016233766233766,0.4016233766233766,0.4016233766233766,0.4016233766233766,0.4016233766233766,0.19842233009708737,0.20145631067961167,0.1966019417475728,0.2008495145631068,0.2075242718446602,0,0,0,0,0
309,1378.0,0.20097087378640777,0.20097087378640777,0.20097087378640777,0.20097087378640777,0.20097087378640777,1.4485887096774195,0.26350806451612907,0.2586693548387097,0.26290322580645165,0.2695564516129032,1,1,1,0,0
310,1377.0,0.3006451612903226,0.3006451612903226,0.3006451612903226,0.3006451612903226,0.3006451612903226,0.26065112540192925,0.26306270096463025,0.2582395498392283,0.262459807073955,1.457194533762058,0,1,0,0,1
311,1374.0,0.30032154340836015,0.30032154340836015,0.30032154340836015,0.30032154340836015,0.30032154340836015,1.5737179487179487,0.38802083333333337,1.5713141025641026,1.5755208333333333,0.39463141025641024,1,0,1,1,1
312,1372.0,0.5006410256410256,0.5006410256410256,0.5006410256410256,0.5006410256410256,0.5006410256410256,1.5115814696485623,1.5133785942492013,0.3210862619808307,0.32527955271565495,0.33186900958466453,1,1,0,0,0
313,1372.0,0.4006389776357827,0.4006389776357827,0.4006389776357827,0.4006389776357827,0.4006389776357827,0.19844745222929938,0.2002388535031847,0.19546178343949044,0.19964171974522293,0.20621019108280256,0,0,0,0,0
314,1370.0,0.2,0.2,0.2,0.2,0.2,0.3232142857142857,1.513095238095238,0.3202380952380952,1.5125,0.33095238095238094,0,1,0,1,0
315,1369.0,0.4,0.4,0.4,0.4,0.4,0.2602848101265823,0.2626582278481013,0.25731803797468356,0.26206487341772156,1.4560917721518987,1,0,0,1,1
316,1368.0,0.29968354430379746,0.29968354430379746,0.29968354430379746,0.29968354430379746,0.29968354430379746,0.25985804416403785,0.2622239747634069,0.2569006309148265,1.449723974763407,0.26813880126182965,1,0,0,1,1
317,1365.0,0.2993690851735016,0.2993690851735016,0.2993690851735016,0.2993690851735016,0.2993690851735016,1.5729166666666665,0.3871855345911949,1.5699685534591195,1.5752751572327044,0.3930817610062893,1,1,1,1,0
318,1363.0,0.4996855345911949,0.4996855345911949,0.4996855345911949,0.4996855345911949,0.4996855345911949,0.32268808777429464,0.32445141065830724,1.5078369905956113,1.5131269592476488,0.3303291536050157,1,0,1,1,0
319,1363.0,0.3996865203761755,0.3996865203761755,0.3996865203761755,0.3996865203761755,0.3996865203761755,0.1970703125,0.198828125,0.1947265625,0.2,0.2046875,0,0,1,0,0
320,1362.0,0.1990625,0.1990625,0.1990625,0.1990625,0.1990625,0.25915109034267914,1.44898753894081,0.25681464174454827,0.2620716510903427,0.2667445482866044,0,1,1,0,0
321,1358.0,0.2987538940809969,0.2987538940809969,0.2987538940809969,0.2987538940809969,0.2987538940809969,0.4468167701863354,1.6372282608695652,1.6325698757763976,1.637810559006211,1.642468944099379,1,1,1,1,1
322,1355.0,0.5993788819875776,0.5993788819875776,0.5993788819875776,0.5993788819875776,0.5993788819875776,1.5723684210526316,0.3871904024767802,0.382546439628483,1.5758513931888545,1.5804953560371517,1,0,0,1,1
323,1352.0,0.49969040247678026,0.49969040247678026,0.49969040247678026,0.49969040247678026,0.49969040247678026,1.5729166666666665,0.3871527777777778,0.38252314814814814,1.5763888888888888,1.5810185185185186,1,0,0,1,1
324,1351.0,0.5,0.5,0.5,0.5,0.5,0.26,0.26173076923076927,1.4451923076923077,0.26346153846153847,0.2680769230769231,0,0,1,0,0
325,1348.0,0.29969230769230776,0.29969230769230776,0.29969230769230776,0.29969230769230776,0.29969230769230776,0.38496932515337423,1.5747699386503067,1.5707438650306749,1.5764953987730062,0.393021472392638,0,1,1,1,0
326,1346.0,0.5,0.5,0.5,0.5,0.5,1.510321100917431,0.32454128440366975,0.3205275229357798,0.32626146788990823,1.518348623853211,1,1,1,0,1
327,1344.0,0.4,0.4,0.4,0.4,0.4,0.32259908536585363,1.5123856707317074,0.3203125,0.32602896341463417,1.5186737804878048,0,1,0,0,1
328,1344.0,0.4,0.4,0.4,0.4,0.4,0.19699848024316108,0.19927811550151975,0.19471884498480246,0.2004179331306991,0.20554711246200608,0,0,0,0,1
329,1343.0,0.1993920972644377,0.1993920972644377,0.1993920972644377,0.1993920972644377,0.1993920972644377,0.2590909090909091,0.26136363636363635,0.25681818181818183,0.2625,1.455681818181818,0,0,1,0,1
330,1342.0,0.29909090909090913,0.29909090909090913,0.29909090909090913,0.29909090909090913,0.29909090909090913,1.4467522658610272,0.2609516616314199,0.25641993957703924,0.2620845921450151,0.26774924471299094,1,0,0,0,0
331,1339.0,0.29879154078549847,0.29879154078549847,0.29879154078549847,0.29879154078549847,0.29879154078549847,1.572289156626506,1.5739834337349397,0.3814006024096385,1.5751129518072289,0.3926957831325302,1,1,1,1,0
332,1336.0,0.4990963855421688,0.4990963855421688,0.4990963855421688,0.4990963855421688,0.4990963855421688,0.3847597597597598,0.38644894894894893,1.5694444444444444,1.5756381381381381,1.5807057057057057,0,0,1,1,1
333,1334.0,0.4993993993993994,0.4993993993993994,0.4993993993993994,0.4993993993993994,0.4993993993993994,0.3220434131736527,0.32372754491017963,1.5072979041916168,1.5134730538922156,0.33046407185628746,1,0,1,1,1
334,1332.0,0.3994011976047904,0.3994011976047904,0.3994011976047904,0.3994011976047904,0.3994011976047904,0.32182835820895517,0.32350746268656716,1.5076492537313433,0.3257462686567164,1.5182835820895522,0,1,1,0,1
335,1329.0,0.39940298507462685,0.39940298507462685,0.39940298507462685,0.39940298507462685,0.39940298507462685,1.572358630952381,0.3859747023809524,0.3826264880952381,1.576264880952381,1.5812872023809523,1,0,0,1,1
336,1329.0,0.49970238095238095,0.49970238095238095,0.49970238095238095,0.49970238095238095,0.49970238095238095,0.19677299703264095,0.19788575667655786,0.19454747774480713,0.20066765578635015,0.20567507418397626,0,1,0,0,1
337,1327.0,0.19910979228486647,0.19910979228486647,0.19910979228486647,0.19910979228486647,0.19910979228486647,1.5096153846153846,0.32267011834319526,0.3193417159763313,1.5134985207100593,0.33043639053254437,1,1,0,1,0
338,1325.0,0.399112426035503,0.399112426035503,0.399112426035503,0.399112426035503,0.399112426035503,0.32190265486725667,1.5105088495575223,0.31913716814159293,0.32577433628318586,1.5182522123893807,1,1,1,1,1
339,1324.0,0.39911504424778765,0.39911504424778765,0.39911504424778765,0.39911504424778765,0.39911504424778765,1.4470588235294117,0.260110294117647,0.25625,0.2628676470588235,0.26783088235294117,1,0,0,0,1
340,1322.0,0.2988235294117647,0.2988235294117647,0.2988235294117647,0.2988235294117647,0.2988235294117647,0.32184750733137835,0.3223973607038123,1.5065982404692082,0.3251466275659824,1.5181451612903225,0,1,1,1,1
341,1322.0,0.39882697947214074,0.39882697947214074,0.39882697947214074,0.39882697947214074,0.39882697947214074,0.1962719298245614,0.19682017543859648,0.19353070175438597,0.19956140350877194,0.2050438596491228,0,1,0,0,0
342,1322.0,0.19824561403508772,0.19824561403508772,0.19824561403508772,0.19824561403508772,0.19824561403508772,0.1956997084548105,0.19624635568513119,0.19296647230320702,0.1989795918367347,0.2044460641399417,0,0,0,0,0
343,1320.0,0.197667638483965,0.197667638483965,0.197667638483965,0.197667638483965,0.197667638483965,1.5085392441860466,0.3210392441860465,0.31776889534883723,0.3237645348837209,1.5172601744186047,1,0,0,1,1
344,1320.0,0.39767441860465114,0.39767441860465114,0.39767441860465114,0.39767441860465114,0.39767441860465114,0.19547101449275361,0.19547101449275361,0.19221014492753624,0.19818840579710145,0.20416666666666666,0,0,0,0,0
345,1320.0,0.1971014492753623,0.1971014492753623,0.1971014492753623,0.1971014492753623,0.1971014492753623,0.19490606936416185,0.19490606936416185,0.19165462427745666,0.1976156069364162,0.20357658959537572,0,1,0,0,0
346,1319.0,0.19653179190751446,0.19653179190751446,0.19653179190751446,0.19653179190751446,0.19653179190751446,0.25702449567723346,0.25702449567723346,0.25378242074927954,1.4477665706051872,0.2656700288184438,0,0,1,1,1
347,1319.0,0.29625360230547554,0.29625360230547554,0.29625360230547554,0.29625360230547554,0.29625360230547554,0.1939655172413793,0.1939655172413793,0.19073275862068967,0.19719827586206895,0.2025862068965517,0,1,0,0,0
348,1316.0,0.1956896551724138,0.1956896551724138,0.1956896551724138,0.1956896551724138,0.1956896551724138,1.5694842406876792,0.3814469914040114,1.5662607449856734,0.38467048710601714,1.578080229226361,1,0,1,1,1
349,1313.0,0.4959885386819485,0.4959885386819485,0.4959885386819485,0.4959885386819485,0.4959885386819485,0.3819642857142857,0.38142857142857145,1.5667857142857142,1.5726785714285714,1.5785714285714287,0,0,1,1,1
350,1310.0,0.4962857142857143,0.4962857142857143,0.4962857142857143,0.4962857142857143,0.4962857142857143,1.5699786324786325,1.5694444444444444,0.37927350427350426,0.38514957264957267,1.579059829059829,1,1,1,0,1
351,1309.0,0.4965811965811966,0.4965811965811966,0.4965811965811966,0.4965811965811966,0.4965811965811966,1.4451349431818181,0.25656960227272724,0.25390625,0.259765625,0.26615767045454547,1,0,0,1,0
352,1307.0,0.29630681818181814,0.29630681818181814,0.29630681818181814,0.29630681818181814,0.29630681818181814,1.5079674220963173,0.31887393767705385,0.3162181303116147,0.3220609065155807,1.5164660056657224,1,0,0,0,1
353,1305.0,0.39631728045325776,0.39631728045325776,0.39631728045325776,0.39631728045325776,0.39631728045325776,1.50829802259887,1.5067090395480225,0.3160310734463277,0.3218573446327684,0.3287429378531074,1,1,0,0,0
354,1302.0,0.39632768361581927,0.39632768361581927,0.39632768361581927,0.39632768361581927,0.39632768361581927,1.5713028169014085,1.569718309859155,0.3785211267605634,0.3843309859154929,1.579225352112676,1,1,0,0,1
355,1300.0,0.4966197183098592,0.4966197183098592,0.4966197183098592,0.4966197183098592,0.4966197183098592,1.509129213483146,1.5075491573033708,0.31583567415730335,0.32162921348314605,0.32900280898876405,1,1,1,0,0
356,1297.0,0.39662921348314606,0.39662921348314606,0.39662921348314606,0.39662921348314606,0.39662921348314606,1.5721288515406162,1.5705532212885154,0.3783263305322129,0.3841036414565826,1.5794817927170868,1,1,0,0,1
357,1296.0,0.4969187675070028,0.4969187675070028,0.4969187675070028,0.4969187675070028,0.4969187675070028,1.4472765363128492,0.25768156424581,0.25296787709497204,0.2587290502793296,0.26658519553072624,1,0,1,0,0
358,1292.0,0.2966480446927374,0.2966480446927374,0.2966480446927374,0.2966480446927374,0.2966480446927374,1.6354456824512535,1.6333565459610027,1.6286559888579386,1.634401114206128,0.45421309192200554,1,1,1,1,0
359,1291.0,0.5972144846796656,0.5972144846796656,0.5972144846796656,0.5972144846796656,0.5972144846796656,0.2600694444444444,0.2579861111111111,0.2532986111111111,0.25902777777777775,1.4543402777777779,1,0,0,0,1
360,1290.0,0.2969444444444444,0.2969444444444444,0.2969444444444444,0.2969444444444444,0.2969444444444444,0.2596952908587258,0.25761772853185594,0.2529432132963989,1.4466759002770084,0.26644736842105265,1,0,0,1,0
361,1288.0,0.2966759002770083,0.2966759002770083,0.2966759002770083,0.2966759002770083,0.2966759002770083,1.5100138121546962,0.3199240331491713,1.5032803867403315,0.32147790055248615,0.3287292817679558,1,0,1,0,0
362,1285.0,0.39668508287292814,0.39668508287292814,0.39668508287292814,0.39668508287292814,0.39668508287292814,1.5730027548209367,0.38240358126721763,1.566287878787879,0.38395316804407714,1.5792011019283747,1,0,1,1,1
363,1283.0,0.49696969696969695,0.49696969696969695,0.49696969696969695,0.49696969696969695,0.49696969696969695,1.5108173076923077,0.31971153846153844,0.3161057692307692,1.509271978021978,0.3289835164835165,1,0,0,1,0
364,1282.0,0.396978021978022,0.396978021978022,0.396978021978022,0.396978021978022,0.396978021978022,0.26044520547945205,1.44486301369863,0.25325342465753425,0.2589041095890411,0.26609589041095894,0,1,0,0,0
365,1280.0,0.2967123287671233,0.2967123287671233,0.2967123287671233,0.2967123287671233,0.2967123287671233,0.32274590163934425,0.319672131147541,1.5035860655737705,0.3212090163934427,1.5163934426229508,0,0,1,0,1
366,1279.0,0.3967213114754099,0.3967213114754099,0.3967213114754099,0.3967213114754099,0.3967213114754099,0.2598773841961853,0.25681198910081743,0.2532356948228883,1.4463555858310626,0.266008174386921,0,1,1,1,0
367,1277.0,0.2964577656675749,0.2964577656675749,0.2964577656675749,0.2964577656675749,0.2964577656675749,0.32218070652173914,0.31912364130434784,1.5035665760869565,1.5091711956521738,0.32829483695652173,1,0,1,1,0
368,1274.0,0.3964673913043478,0.3964673913043478,0.3964673913043478,0.3964673913043478,0.3964673913043478,1.5726626016260163,0.38160569105691056,1.5665650406504064,1.5721544715447155,0.3907520325203252,1,0,1,1,1
369,1272.0,0.4967479674796748,0.4967479674796748,0.4967479674796748,0.4967479674796748,0.4967479674796748,1.510472972972973,0.31891891891891894,0.3163851351351351,1.5099662162162162,0.32804054054054055,1,1,0,1,0
370,1269.0,0.39675675675675676,0.39675675675675676,0.39675675675675676,0.39675675675675676,0.39675675675675676,0.38544474393531003,1.5694070080862534,1.5668800539083558,0.3849393530997305,1.5785040431266846,0,1,1,0,1
371,1268.0,0.49703504043126684,0.49703504043126684,0.49703504043126684,0.49703504043126684,0.49703504043126684,0.2600806451612903,0.25655241935483875,0.2540322580645161,0.2595766129032258,1.4536290322580645,0,0,0,0,1
372,1265.0,0.2967741935483871,0.2967741935483871,0.2967741935483871,0.2967741935483871,0.2967741935483871,0.38505361930294907,0.3815348525469169,1.5670241286863271,1.572553619302949,1.579088471849866,0,1,1,1,1
373,1263.0,0.49705093833780156,0.49705093833780156,0.49705093833780156,0.49705093833780156,0.49705093833780156,0.3223596256684492,1.5068516042780749,1.504846256684492,0.3223596256684492,0.32887700534759357,1,1,1,1,0
374,1260.0,0.3970588235294118,0.3970588235294118,0.3970588235294118,0.3970588235294118,0.3970588235294118,0.38483333333333336,1.5698333333333334,1.5678333333333332,0.38483333333333336,1.5793333333333333,0,1,1,0,1
375,1257.0,0.4973333333333333,0.4973333333333333,0.4973333333333333,0.4973333333333333,0.4973333333333333,1.5728058510638299,1.5703125,0.3803191489361702,1.5728058510638299,0.3917885638297872,1,1,1,1,0
376,1257.0,0.49760638297872334,0.49760638297872334,0.49760638297872334,0.49760638297872334,0.49760638297872334,0.19728116710875332,0.1947944297082228,0.1923076923076923,0.19728116710875332,0.2037466843501326,0,1,0,1,0
377,1253.0,0.19708222811671086,0.19708222811671086,0.19708222811671086,0.19708222811671086,0.19708222811671086,1.6354166666666665,1.632936507936508,0.44246031746031744,1.6354166666666665,1.6418650793650793,1,1,0,1,1
378,1253.0,0.5976190476190476,0.5976190476190476,0.5976190476190476,0.5976190476190476,0.5976190476190476,0.19739445910290238,0.19492084432717677,0.19195250659630608,0.19739445910290238,0.20382585751978893,0,0,0,0,1
379,1249.0,0.19709762532981528,0.19709762532981528,0.19709762532981528,0.19709762532981528,0.19709762532981528,1.6355263157894737,1.6330592105263158,1.6300986842105263,0.4475328947368421,1.6419407894736842,1,1,1,0,1
380,1248.0,0.5976315789473684,0.5976315789473684,0.5976315789473684,0.5976315789473684,0.5976315789473684,0.2601706036745407,0.25770997375328086,0.254757217847769,0.25967847769028873,1.4545603674540684,0,0,0,0,1
381,1248.0,0.2973753280839895,0.2973753280839895,0.2973753280839895,0.2973753280839895,0.2973753280839895,0.19715314136125656,0.19469895287958117,0.19175392670157068,0.1966623036649215,0.20402486910994766,0,0,0,1,0
382,1246.0,0.1968586387434555,0.1968586387434555,0.1968586387434555,0.1968586387434555,0.1968586387434555,0.32196475195822455,0.3195169712793734,1.504569190600522,1.5094647519582245,0.32881853785900783,0,0,1,1,0
383,1244.0,0.39686684073107054,0.39686684073107054,0.39686684073107054,0.39686684073107054,0.39686684073107054,1.509765625,0.3193359375,0.31689453125,1.509765625,0.32861328125,1,0,0,1,0
384,1243.0,0.396875,0.396875,0.396875,0.396875,0.396875,0.25941558441558443,0.2564935064935065,0.2540584415584416,0.25941558441558443,1.4537337662337662,0,0,1,1,1
385,1241.0,0.2966233766233766,0.2966233766233766,0.2966233766233766,0.2966233766233766,0.2966233766233766,1.5097150259067358,1.506800518134715,0.3163860103626943,0.321729274611399,0.328529792746114,1,1,0,1,1
